date,product_id,product_name,region,units_sold,revenue,price,promotion_flag
2014-01-16,SKU048,Product E8,West,20,3920.8,196.04,1
2014-01-16,SKU049,Product E9,North,37,7611.27,205.71,0
2014-01-16,SKU049,Product E9,East,25,5142.75,205.71,0
2014-01-16,SKU049,Product E9,West,36,6963.48,193.43,1
2014-01-17,SKU000,Product A0,North,37,11962.84,323.32,0
2014-01-17,SKU000,Product A0,South,12,3879.84,323.32,0
2014-01-17,SKU000,Product A0,East,32,10346.24,323.32,0
2014-01-17,SKU000,Product A0,West,17,5496.44,323.32,0
2014-01-17,SKU001,Product A1,North,20,7467.2,373.36,0
2014-01-17,SKU001,Product A1,South,34,10614.46,312.19,1
2014-01-17,SKU001,Product A1,West,30,9569.4,318.98,1
2014-01-17,SKU002,Product A2,North,22,2626.14,119.37,0
2014-01-17,SKU002,Product A2,West,29,3461.73,119.37,0
2014-01-17,SKU003,Product A3,North,22,6472.18,294.19,1
2014-01-17,SKU003,Product A3,South,33,11272.14,341.58,0
2014-01-17,SKU004,Product A4,North,9,473.4,52.6,0
2014-01-17,SKU004,Product A4,East,9,409.32,45.48,1
2014-01-17,SKU005,Product A5,North,40,1022.8,25.57,0
2014-01-17,SKU005,Product A5,South,28,715.96,25.57,0
2014-01-17,SKU005,Product A5,East,27,690.39,25.57,0
2014-01-17,SKU005,Product A5,West,28,715.96,25.57,0
2014-01-17,SKU006,Product A6,North,29,3396.77,117.13,0
2014-01-17,SKU006,Product A6,South,23,2693.99,117.13,0
2014-01-17,SKU006,Product A6,East,15,1756.95,117.13,0
2014-01-17,SKU007,Product A7,North,14,4269.86,304.99,0
2014-01-17,SKU007,Product A7,South,38,11589.62,304.99,0
2014-01-17,SKU007,Product A7,East,31,9454.69,304.99,0
2014-01-17,SKU007,Product A7,West,27,8234.73,304.99,0
2014-01-17,SKU008,Product A8,South,23,2470.89,107.43,0
2014-01-17,SKU009,Product A9,North,14,3017.84,215.56,0
2014-01-17,SKU009,Product A9,East,26,4713.8,181.3,1
2014-01-17,SKU010,Product B0,North,23,6871.02,298.74,0
2014-01-17,SKU010,Product B0,East,9,2688.66,298.74,0
2014-01-17,SKU010,Product B0,West,9,2688.66,298.74,0
2014-01-17,SKU011,Product B1,South,10,3818.2,381.82,0
2014-01-17,SKU011,Product B1,East,13,4963.66,381.82,0
2014-01-17,SKU011,Product B1,West,28,10690.96,381.82,0
2014-01-17,SKU012,Product B2,North,11,3872.99,352.09,0
2014-01-17,SKU012,Product B2,South,34,9822.6,288.9,1
2014-01-17,SKU012,Product B2,East,27,9506.43,352.09,0
2014-01-17,SKU012,Product B2,West,6,2112.54,352.09,0
2014-01-17,SKU013,Product B3,North,44,6431.04,146.16,0
2014-01-17,SKU013,Product B3,South,37,5407.92,146.16,0
2014-01-17,SKU013,Product B3,East,50,7308.0,146.16,0
2014-01-17,SKU014,Product B4,North,27,12933.81,479.03,0
2014-01-17,SKU014,Product B4,South,11,5269.33,479.03,0
2014-01-17,SKU014,Product B4,East,12,5748.36,479.03,0
2014-01-17,SKU015,Product B5,South,21,1107.12,52.72,1
2014-01-17,SKU015,Product B5,East,20,1201.6,60.08,0
2014-01-17,SKU015,Product B5,West,9,540.72,60.08,0
2014-01-17,SKU016,Product B6,North,40,2295.6,57.39,0
2014-01-17,SKU016,Product B6,South,51,2926.89,57.39,0
2014-01-17,SKU017,Product B7,North,36,11009.88,305.83,0
2014-01-17,SKU017,Product B7,South,26,7951.58,305.83,0
2014-01-17,SKU018,Product B8,South,25,9189.25,367.57,0
2014-01-17,SKU018,Product B8,East,37,13600.09,367.57,0
2014-01-17,SKU018,Product B8,West,28,10291.96,367.57,0
2014-01-17,SKU019,Product B9,North,32,2277.12,71.16,0
2014-01-17,SKU019,Product B9,South,18,1280.88,71.16,0
2014-01-17,SKU019,Product B9,West,18,1280.88,71.16,0
2014-01-17,SKU020,Product C0,North,27,1312.47,48.61,0
2014-01-17,SKU020,Product C0,South,35,1701.35,48.61,0
2014-01-17,SKU020,Product C0,West,22,1069.42,48.61,0
2014-01-17,SKU021,Product C1,North,29,12075.89,416.41,0
2014-01-17,SKU021,Product C1,South,15,5673.6,378.24,1
2014-01-17,SKU021,Product C1,East,38,15823.58,416.41,0
2014-01-17,SKU022,Product C2,North,6,2663.22,443.87,0
2014-01-17,SKU022,Product C2,South,15,6658.05,443.87,0
2014-01-17,SKU022,Product C2,West,16,7101.92,443.87,0
2014-01-17,SKU023,Product C3,North,31,7291.2,235.2,1
2014-01-17,SKU023,Product C3,South,36,8883.36,246.76,1
2014-01-17,SKU023,Product C3,East,35,10251.5,292.9,0
2014-01-17,SKU023,Product C3,West,34,9072.9,266.85,1
2014-01-17,SKU024,Product C4,North,7,227.15,32.45,0
2014-01-17,SKU024,Product C4,East,35,1135.75,32.45,0
2014-01-17,SKU025,Product C5,South,44,17107.2,388.8,0
2014-01-17,SKU025,Product C5,East,4,1555.2,388.8,0
2014-01-17,SKU025,Product C5,West,41,15940.8,388.8,0
2014-01-17,SKU026,Product C6,North,20,8582.2,429.11,0
2014-01-17,SKU026,Product C6,South,42,18022.62,429.11,0
2014-01-17,SKU026,Product C6,East,35,15018.85,429.11,0
2014-01-17,SKU027,Product C7,South,45,8831.7,196.26,0
2014-01-17,SKU027,Product C7,East,28,4652.2,166.15,1
2014-01-17,SKU027,Product C7,West,6,1177.56,196.26,0
2014-01-17,SKU028,Product C8,South,12,3857.88,321.49,0
2014-01-17,SKU028,Product C8,West,52,14611.48,280.99,1
2014-01-17,SKU029,Product C9,East,43,3857.1,89.7,0
2014-01-17,SKU029,Product C9,West,34,3049.8,89.7,0
2014-01-17,SKU030,Product D0,North,27,3041.82,112.66,0
2014-01-17,SKU030,Product D0,South,42,4731.72,112.66,0
2014-01-17,SKU031,Product D1,South,7,2477.23,353.89,0
2014-01-17,SKU031,Product D1,East,8,2831.12,353.89,0
2014-01-17,SKU032,Product D2,North,27,8328.69,308.47,0
2014-01-17,SKU032,Product D2,South,12,3701.64,308.47,0
2014-01-17,SKU032,Product D2,East,15,4627.05,308.47,0
2014-01-17,SKU033,Product D3,South,22,5978.06,271.73,0
2014-01-17,SKU033,Product D3,East,10,2717.3,271.73,0
2014-01-17,SKU034,Product D4,South,31,2792.17,90.07,0
2014-01-17,SKU035,Product D5,East,36,5121.72,142.27,0
2014-01-17,SKU035,Product D5,West,12,1616.04,134.67,1
2014-01-17,SKU036,Product D6,North,31,3645.91,117.61,0
2014-01-17,SKU036,Product D6,South,37,4351.57,117.61,0
2014-01-17,SKU036,Product D6,East,42,4939.62,117.61,0
2014-01-17,SKU036,Product D6,West,12,1411.32,117.61,0
2014-01-17,SKU037,Product D7,South,18,7614.0,423.0,0
2014-01-17,SKU037,Product D7,West,61,21232.27,348.07,1
2014-01-17,SKU038,Product D8,North,25,2684.0,107.36,1
2014-01-17,SKU038,Product D8,South,40,4889.2,122.23,0
2014-01-17,SKU038,Product D8,East,41,5011.43,122.23,0
2014-01-17,SKU038,Product D8,West,26,2925.26,112.51,1
2014-01-17,SKU039,Product D9,North,3,1213.41,404.47,0
2014-01-17,SKU039,Product D9,South,37,14965.39,404.47,0
2014-01-17,SKU039,Product D9,East,26,9296.56,357.56,1
2014-01-17,SKU039,Product D9,West,27,10920.69,404.47,0
2014-01-17,SKU040,Product E0,North,10,1411.9,141.19,0
2014-01-17,SKU041,Product E1,East,34,15552.96,457.44,0
2014-01-17,SKU041,Product E1,West,29,13265.76,457.44,0
2014-01-17,SKU042,Product E2,West,22,9667.24,439.42,0
2014-01-17,SKU043,Product E3,East,17,1941.23,114.19,0
2014-01-17,SKU043,Product E3,West,29,2803.43,96.67,1
2014-01-17,SKU044,Product E4,North,25,4286.0,171.44,1
2014-01-17,SKU044,Product E4,South,18,3669.48,203.86,0
2014-01-17,SKU044,Product E4,East,28,5708.08,203.86,0
2014-01-17,SKU044,Product E4,West,53,10804.58,203.86,0
2014-01-17,SKU045,Product E5,North,24,1920.24,80.01,0
2014-01-17,SKU045,Product E5,South,57,3667.95,64.35,1
2014-01-17,SKU045,Product E5,East,23,1587.92,69.04,1
2014-01-17,SKU045,Product E5,West,43,3440.43,80.01,0
2014-01-17,SKU046,Product E6,South,15,1962.75,130.85,0
2014-01-17,SKU046,Product E6,East,49,6411.65,130.85,0
2014-01-17,SKU047,Product E7,South,24,6578.4,274.1,0
2014-01-17,SKU047,Product E7,East,59,14938.8,253.2,1
2014-01-17,SKU048,Product E8,North,20,4398.6,219.93,0
2014-01-17,SKU048,Product E8,South,21,4618.53,219.93,0
2014-01-17,SKU048,Product E8,West,27,5165.91,191.33,1
2014-01-17,SKU049,Product E9,North,21,4319.91,205.71,0
2014-01-17,SKU049,Product E9,South,6,1234.26,205.71,0
2014-01-18,SKU000,Product A0,South,26,8406.32,323.32,0
2014-01-18,SKU000,Product A0,West,51,16489.32,323.32,0
2014-01-18,SKU001,Product A1,North,11,4106.96,373.36,0
2014-01-18,SKU001,Product A1,South,17,6347.12,373.36,0
2014-01-18,SKU001,Product A1,East,14,5227.04,373.36,0
2014-01-18,SKU002,Product A2,North,27,3222.99,119.37,0
2014-01-18,SKU002,Product A2,South,30,3581.1,119.37,0
2014-01-18,SKU002,Product A2,West,10,1193.7,119.37,0
2014-01-18,SKU003,Product A3,North,40,13663.2,341.58,0
2014-01-18,SKU003,Product A3,South,53,18103.74,341.58,0
2014-01-18,SKU003,Product A3,East,61,20836.38,341.58,0
2014-01-18,SKU004,Product A4,North,42,2209.2,52.6,0
2014-01-18,SKU004,Product A4,South,8,420.8,52.6,0
2014-01-18,SKU004,Product A4,East,27,1420.2,52.6,0
2014-01-18,SKU004,Product A4,West,31,1630.6,52.6,0
2014-01-18,SKU005,Product A5,North,11,281.27,25.57,0
2014-01-18,SKU005,Product A5,South,30,767.1,25.57,0
2014-01-18,SKU005,Product A5,West,23,588.11,25.57,0
2014-01-18,SKU006,Product A6,North,5,585.65,117.13,0
2014-01-18,SKU006,Product A6,South,46,5387.98,117.13,0
2014-01-18,SKU006,Product A6,West,29,3396.77,117.13,0
2014-01-18,SKU007,Product A7,North,8,2439.92,304.99,0
2014-01-18,SKU007,Product A7,West,29,8844.71,304.99,0
2014-01-18,SKU008,Product A8,North,29,3115.47,107.43,0
2014-01-18,SKU009,Product A9,South,68,12458.96,183.22,1
2014-01-18,SKU009,Product A9,West,16,3448.96,215.56,0
2014-01-18,SKU010,Product B0,North,5,1493.7,298.74,0
2014-01-18,SKU010,Product B0,South,17,5078.58,298.74,0
2014-01-18,SKU010,Product B0,East,11,3286.14,298.74,0
2014-01-18,SKU010,Product B0,West,19,5676.06,298.74,0
2014-01-18,SKU011,Product B1,North,43,16418.26,381.82,0
2014-01-18,SKU011,Product B1,East,37,14127.34,381.82,0
2014-01-18,SKU011,Product B1,West,11,4200.02,381.82,0
2014-01-18,SKU012,Product B2,North,30,10562.7,352.09,0
2014-01-18,SKU012,Product B2,East,30,10562.7,352.09,0
2014-01-18,SKU012,Product B2,West,29,10210.61,352.09,0
2014-01-18,SKU013,Product B3,North,18,2630.88,146.16,0
2014-01-18,SKU013,Product B3,East,36,5261.76,146.16,0
2014-01-18,SKU013,Product B3,West,12,1753.92,146.16,0
2014-01-18,SKU014,Product B4,North,31,14849.93,479.03,0
2014-01-18,SKU014,Product B4,South,31,14849.93,479.03,0
2014-01-18,SKU014,Product B4,East,24,11496.72,479.03,0
2014-01-18,SKU014,Product B4,West,12,5190.24,432.52,1
2014-01-18,SKU015,Product B5,East,19,1141.52,60.08,0
2014-01-18,SKU015,Product B5,West,4,240.32,60.08,0
2014-01-18,SKU016,Product B6,North,6,344.34,57.39,0
2014-01-18,SKU016,Product B6,South,50,2869.5,57.39,0
2014-01-18,SKU016,Product B6,East,38,2180.82,57.39,0
2014-01-18,SKU017,Product B7,North,20,6116.6,305.83,0
2014-01-18,SKU017,Product B7,South,49,14119.84,288.16,1
2014-01-18,SKU017,Product B7,East,43,13150.69,305.83,0
2014-01-18,SKU017,Product B7,West,9,2560.32,284.48,1
2014-01-18,SKU018,Product B8,North,47,17275.79,367.57,0
2014-01-18,SKU018,Product B8,South,33,10190.07,308.79,1
2014-01-18,SKU018,Product B8,East,29,10659.53,367.57,0
2014-01-18,SKU018,Product B8,West,30,11027.1,367.57,0
2014-01-18,SKU019,Product B9,North,15,970.35,64.69,1
2014-01-18,SKU019,Product B9,South,19,1352.04,71.16,0
2014-01-18,SKU019,Product B9,East,47,2839.27,60.41,1
2014-01-18,SKU019,Product B9,West,73,4555.2,62.4,1
2014-01-18,SKU020,Product C0,North,51,2479.11,48.61,0
2014-01-18,SKU020,Product C0,South,23,1118.03,48.61,0
2014-01-18,SKU020,Product C0,East,40,1944.4,48.61,0
2014-01-18,SKU020,Product C0,West,25,1215.25,48.61,0
2014-01-18,SKU021,Product C1,South,7,2914.87,416.41,0
2014-01-18,SKU021,Product C1,West,56,23318.96,416.41,0
2014-01-18,SKU022,Product C2,North,39,17310.93,443.87,0
2014-01-18,SKU022,Product C2,South,4,1530.72,382.68,1
2014-01-18,SKU022,Product C2,East,49,21749.63,443.87,0
2014-01-18,SKU022,Product C2,West,13,5770.31,443.87,0
2014-01-18,SKU023,Product C3,North,25,7322.5,292.9,0
2014-01-18,SKU023,Product C3,South,33,9665.7,292.9,0
2014-01-18,SKU023,Product C3,East,27,7908.3,292.9,0
2014-01-18,SKU023,Product C3,West,25,7322.5,292.9,0
2014-01-18,SKU024,Product C4,North,43,1395.35,32.45,0
2014-01-18,SKU024,Product C4,South,7,227.15,32.45,0
2014-01-18,SKU024,Product C4,East,36,1168.2,32.45,0
2014-01-18,SKU024,Product C4,West,34,1103.3,32.45,0
2014-01-18,SKU025,Product C5,North,46,17884.8,388.8,0
2014-01-18,SKU025,Product C5,South,39,15163.2,388.8,0
2014-01-18,SKU025,Product C5,West,23,8942.4,388.8,0
2014-01-18,SKU026,Product C6,North,29,12444.19,429.11,0
2014-01-18,SKU026,Product C6,East,20,7238.2,361.91,1
2014-01-18,SKU027,Product C7,East,30,5887.8,196.26,0
2014-01-18,SKU027,Product C7,West,28,5495.28,196.26,0
2014-01-18,SKU028,Product C8,North,60,19289.4,321.49,0
2014-01-18,SKU028,Product C8,South,39,12538.11,321.49,0
2014-01-18,SKU028,Product C8,East,29,9323.21,321.49,0
2014-01-18,SKU028,Product C8,West,20,5944.2,297.21,1
2014-01-18,SKU029,Product C9,North,58,5202.6,89.7,0
2014-01-18,SKU029,Product C9,South,28,2511.6,89.7,0
2014-01-18,SKU029,Product C9,East,13,1166.1,89.7,0
2014-01-18,SKU029,Product C9,West,46,4126.2,89.7,0
2014-01-18,SKU030,Product D0,North,15,1689.9,112.66,0
2014-01-18,SKU030,Product D0,South,19,2140.54,112.66,0
2014-01-18,SKU030,Product D0,West,44,4957.04,112.66,0
2014-01-18,SKU031,Product D1,North,31,10970.59,353.89,0
2014-01-18,SKU031,Product D1,South,61,21587.29,353.89,0
2014-01-18,SKU031,Product D1,East,4,1415.56,353.89,0
2014-01-18,SKU031,Product D1,West,40,14155.6,353.89,0
2014-01-18,SKU032,Product D2,North,42,11538.24,274.72,1
2014-01-18,SKU032,Product D2,East,53,14914.73,281.41,1
2014-01-18,SKU032,Product D2,West,48,14806.56,308.47,0
2014-01-18,SKU033,Product D3,North,38,10325.74,271.73,0
2014-01-18,SKU033,Product D3,South,57,15488.61,271.73,0
2014-01-18,SKU033,Product D3,East,5,1358.65,271.73,0
2014-01-18,SKU033,Product D3,West,35,9510.55,271.73,0
2014-01-18,SKU034,Product D4,North,33,2972.31,90.07,0
2014-01-18,SKU034,Product D4,South,52,4342.0,83.5,1
2014-01-18,SKU034,Product D4,East,13,1170.91,90.07,0
2014-01-18,SKU034,Product D4,West,17,1531.19,90.07,0
2014-01-18,SKU035,Product D5,North,9,1280.43,142.27,0
2014-01-18,SKU035,Product D5,South,49,6971.23,142.27,0
2014-01-18,SKU035,Product D5,East,25,3556.75,142.27,0
2014-01-18,SKU035,Product D5,West,21,2987.67,142.27,0
2014-01-18,SKU036,Product D6,South,16,1881.76,117.61,0
2014-01-18,SKU036,Product D6,East,43,5057.23,117.61,0
2014-01-18,SKU036,Product D6,West,39,4586.79,117.61,0
2014-01-18,SKU037,Product D7,North,15,6345.0,423.0,0
2014-01-18,SKU037,Product D7,South,27,11421.0,423.0,0
2014-01-18,SKU037,Product D7,East,23,7800.91,339.17,1
2014-01-18,SKU037,Product D7,West,35,14805.0,423.0,0
2014-01-18,SKU038,Product D8,North,28,3422.44,122.23,0
2014-01-18,SKU038,Product D8,South,34,4155.82,122.23,0
2014-01-18,SKU038,Product D8,East,18,2200.14,122.23,0
2014-01-18,SKU038,Product D8,West,20,2444.6,122.23,0
2014-01-18,SKU039,Product D9,North,19,7684.93,404.47,0
2014-01-18,SKU039,Product D9,South,12,4853.64,404.47,0
2014-01-18,SKU039,Product D9,East,55,22245.85,404.47,0
2014-01-18,SKU040,Product E0,South,21,2964.99,141.19,0
2014-01-18,SKU040,Product E0,East,33,4659.27,141.19,0
2014-01-18,SKU040,Product E0,West,50,7059.5,141.19,0
2014-01-18,SKU041,Product E1,North,15,6072.6,404.84,1
2014-01-18,SKU041,Product E1,South,17,7776.48,457.44,0
2014-01-18,SKU041,Product E1,East,54,24701.76,457.44,0
2014-01-18,SKU042,Product E2,North,16,7030.72,439.42,0
2014-01-18,SKU042,Product E2,East,16,5864.64,366.54,1
2014-01-18,SKU042,Product E2,West,25,10985.5,439.42,0
2014-01-18,SKU043,Product E3,North,33,3768.27,114.19,0
2014-01-18,SKU043,Product E3,South,28,3197.32,114.19,0
2014-01-18,SKU043,Product E3,East,45,4441.95,98.71,1
2014-01-18,SKU044,Product E4,North,37,7542.82,203.86,0
2014-01-18,SKU044,Product E4,South,43,8765.98,203.86,0
2014-01-18,SKU044,Product E4,East,21,4281.06,203.86,0
2014-01-18,SKU044,Product E4,West,31,6319.66,203.86,0
2014-01-18,SKU045,Product E5,North,32,2560.32,80.01,0
2014-01-18,SKU045,Product E5,South,31,2265.79,73.09,1
2014-01-18,SKU045,Product E5,East,35,2800.35,80.01,0
2014-01-18,SKU045,Product E5,West,44,3271.4,74.35,1
2014-01-18,SKU046,Product E6,North,15,1638.45,109.23,1
2014-01-18,SKU046,Product E6,South,36,4710.6,130.85,0
2014-01-18,SKU046,Product E6,West,37,4841.45,130.85,0
2014-01-18,SKU047,Product E7,West,13,3563.3,274.1,0
2014-01-18,SKU048,Product E8,North,49,10776.57,219.93,0
2014-01-18,SKU048,Product E8,South,20,4398.6,219.93,0
2014-01-18,SKU048,Product E8,East,12,2639.16,219.93,0
2014-01-18,SKU049,Product E9,North,22,4525.62,205.71,0
2014-01-18,SKU049,Product E9,South,21,4319.91,205.71,0
2014-01-18,SKU049,Product E9,East,16,3291.36,205.71,0
2014-01-18,SKU049,Product E9,West,40,8228.4,205.71,0
2014-01-19,SKU000,Product A0,North,19,6143.08,323.32,0
2014-01-19,SKU000,Product A0,South,40,12932.8,323.32,0
2014-01-19,SKU000,Product A0,East,35,11316.2,323.32,0
2014-01-19,SKU000,Product A0,West,13,4203.16,323.32,0
2014-01-19,SKU001,Product A1,South,8,2986.88,373.36,0
2014-01-19,SKU002,Product A2,North,57,5500.5,96.5,1
2014-01-19,SKU002,Product A2,South,56,5482.4,97.9,1
2014-01-19,SKU002,Product A2,East,36,4297.32,119.37,0
2014-01-19,SKU002,Product A2,West,45,4495.05,99.89,1
2014-01-19,SKU003,Product A3,South,44,15029.52,341.58,0
2014-01-19,SKU003,Product A3,East,10,3415.8,341.58,0
2014-01-19,SKU004,Product A4,South,37,1946.2,52.6,0
2014-01-19,SKU004,Product A4,East,18,946.8,52.6,0
2014-01-19,SKU004,Product A4,West,42,2209.2,52.6,0
2014-01-19,SKU005,Product A5,South,42,1073.94,25.57,0
2014-01-19,SKU005,Product A5,East,11,266.75,24.25,1
2014-01-19,SKU005,Product A5,West,8,204.56,25.57,0
2014-01-19,SKU006,Product A6,North,38,4450.94,117.13,0
2014-01-19,SKU006,Product A6,South,9,1054.17,117.13,0
2014-01-19,SKU006,Product A6,West,60,6594.6,109.91,1
2014-01-19,SKU007,Product A7,West,21,6404.79,304.99,0
2014-01-19,SKU008,Product A8,South,19,2041.17,107.43,0
2014-01-19,SKU008,Product A8,East,43,4619.49,107.43,0
2014-01-19,SKU009,Product A9,South,15,3233.4,215.56,0
2014-01-19,SKU009,Product A9,East,16,3448.96,215.56,0
2014-01-19,SKU010,Product B0,North,25,7468.5,298.74,0
2014-01-19,SKU010,Product B0,South,50,14937.0,298.74,0
2014-01-19,SKU010,Product B0,West,19,5676.06,298.74,0
2014-01-19,SKU011,Product B1,North,6,2290.92,381.82,0
2014-01-19,SKU011,Product B1,South,13,4963.66,381.82,0
2014-01-19,SKU011,Product B1,East,31,11836.42,381.82,0
2014-01-19,SKU011,Product B1,West,14,5345.48,381.82,0
2014-01-19,SKU012,Product B2,South,19,6689.71,352.09,0
2014-01-19,SKU012,Product B2,West,20,7041.8,352.09,0
2014-01-19,SKU013,Product B3,South,7,1023.12,146.16,0
2014-01-19,SKU013,Product B3,East,40,5527.2,138.18,1
2014-01-19,SKU013,Product B3,West,28,4092.48,146.16,0
2014-01-19,SKU014,Product B4,North,40,19161.2,479.03,0
2014-01-19,SKU014,Product B4,East,22,10538.66,479.03,0
2014-01-19,SKU014,Product B4,West,20,9580.6,479.03,0
2014-01-19,SKU015,Product B5,North,33,1982.64,60.08,0
2014-01-19,SKU015,Product B5,East,28,1682.24,60.08,0
2014-01-19,SKU016,Product B6,North,36,2066.04,57.39,0
2014-01-19,SKU016,Product B6,South,24,1377.36,57.39,0
2014-01-19,SKU017,Product B7,North,18,4832.28,268.46,1
2014-01-19,SKU017,Product B7,South,5,1529.15,305.83,0
2014-01-19,SKU017,Product B7,West,29,8869.07,305.83,0
2014-01-19,SKU018,Product B8,North,19,6983.83,367.57,0
2014-01-19,SKU018,Product B8,West,17,5190.27,305.31,1
2014-01-19,SKU019,Product B9,North,26,1487.2,57.2,1
2014-01-19,SKU019,Product B9,South,23,1401.85,60.95,1
2014-01-19,SKU019,Product B9,East,11,782.76,71.16,0
2014-01-19,SKU019,Product B9,West,58,3596.58,62.01,1
2014-01-19,SKU020,Product C0,South,15,729.15,48.61,0
2014-01-19,SKU020,Product C0,East,33,1604.13,48.61,0
2014-01-19,SKU020,Product C0,West,47,2284.67,48.61,0
2014-01-19,SKU021,Product C1,North,10,4164.1,416.41,0
2014-01-19,SKU021,Product C1,East,18,7495.38,416.41,0
2014-01-19,SKU021,Product C1,West,49,17559.15,358.35,1
2014-01-19,SKU022,Product C2,North,15,6658.05,443.87,0
2014-01-19,SKU022,Product C2,South,63,27963.81,443.87,0
2014-01-19,SKU022,Product C2,East,52,23081.24,443.87,0
2014-01-19,SKU023,Product C3,North,30,8787.0,292.9,0
2014-01-19,SKU023,Product C3,East,30,8787.0,292.9,0
2014-01-19,SKU024,Product C4,North,31,1005.95,32.45,0
2014-01-19,SKU024,Product C4,South,17,551.65,32.45,0
2014-01-19,SKU024,Product C4,West,38,1233.1,32.45,0
2014-01-19,SKU025,Product C5,North,30,9819.9,327.33,1
2014-01-19,SKU025,Product C5,East,13,5054.4,388.8,0
2014-01-19,SKU025,Product C5,West,54,19492.38,360.97,1
2014-01-19,SKU026,Product C6,North,31,11726.06,378.26,1
2014-01-19,SKU026,Product C6,West,43,18451.73,429.11,0
2014-01-19,SKU027,Product C7,North,32,6280.32,196.26,0
2014-01-19,SKU027,Product C7,West,29,5691.54,196.26,0
2014-01-19,SKU028,Product C8,North,4,1285.96,321.49,0
2014-01-19,SKU028,Product C8,South,14,4500.86,321.49,0
2014-01-19,SKU028,Product C8,East,35,11252.15,321.49,0
2014-01-19,SKU029,Product C9,North,21,1883.7,89.7,0
2014-01-19,SKU029,Product C9,South,36,3229.2,89.7,0
2014-01-19,SKU029,Product C9,West,41,3677.7,89.7,0
2014-01-19,SKU030,Product D0,North,25,2816.5,112.66,0
2014-01-19,SKU030,Product D0,West,14,1577.24,112.66,0
2014-01-19,SKU031,Product D1,North,50,17694.5,353.89,0
2014-01-19,SKU031,Product D1,East,6,2123.34,353.89,0
2014-01-19,SKU031,Product D1,West,17,6016.13,353.89,0
2014-01-19,SKU032,Product D2,South,16,4935.52,308.47,0
2014-01-19,SKU032,Product D2,East,19,5860.93,308.47,0
2014-01-19,SKU032,Product D2,West,22,6786.34,308.47,0
2014-01-19,SKU033,Product D3,South,25,6793.25,271.73,0
2014-01-19,SKU033,Product D3,East,34,9238.82,271.73,0
2014-01-19,SKU033,Product D3,West,47,12771.31,271.73,0
2014-01-19,SKU034,Product D4,North,12,1080.84,90.07,0
2014-01-19,SKU034,Product D4,South,31,2792.17,90.07,0
2014-01-19,SKU034,Product D4,East,15,1351.05,90.07,0
2014-01-19,SKU034,Product D4,West,55,4953.85,90.07,0
2014-01-19,SKU035,Product D5,South,8,1138.16,142.27,0
2014-01-19,SKU036,Product D6,North,46,5410.06,117.61,0
2014-01-19,SKU036,Product D6,South,8,940.88,117.61,0
2014-01-19,SKU036,Product D6,East,26,3057.86,117.61,0
2014-01-19,SKU036,Product D6,West,55,6468.55,117.61,0
2014-01-19,SKU037,Product D7,North,12,5076.0,423.0,0
2014-01-19,SKU037,Product D7,South,19,8037.0,423.0,0
2014-01-19,SKU037,Product D7,East,48,20304.0,423.0,0
2014-01-19,SKU037,Product D7,West,42,17766.0,423.0,0
2014-01-19,SKU038,Product D8,North,32,3911.36,122.23,0
2014-01-19,SKU038,Product D8,South,14,1565.06,111.79,1
2014-01-19,SKU038,Product D8,East,40,4889.2,122.23,0
2014-01-19,SKU039,Product D9,North,39,15774.33,404.47,0
2014-01-19,SKU039,Product D9,South,35,14156.45,404.47,0
2014-01-19,SKU039,Product D9,West,4,1617.88,404.47,0
2014-01-19,SKU040,Product E0,North,19,2682.61,141.19,0
2014-01-19,SKU041,Product E1,North,42,19212.48,457.44,0
2014-01-19,SKU041,Product E1,South,38,17382.72,457.44,0
2014-01-19,SKU041,Product E1,East,38,17382.72,457.44,0
2014-01-19,SKU041,Product E1,West,42,19212.48,457.44,0
2014-01-19,SKU042,Product E2,East,43,18895.06,439.42,0
2014-01-19,SKU042,Product E2,West,16,7030.72,439.42,0
2014-01-19,SKU043,Product E3,South,26,2968.94,114.19,0
2014-01-19,SKU043,Product E3,East,23,2626.37,114.19,0
2014-01-19,SKU043,Product E3,West,30,3425.7,114.19,0
2014-01-19,SKU044,Product E4,East,9,1834.74,203.86,0
2014-01-19,SKU044,Product E4,West,47,9581.42,203.86,0
2014-01-19,SKU045,Product E5,North,43,2800.59,65.13,1
2014-01-19,SKU045,Product E5,East,16,1280.16,80.01,0
2014-01-19,SKU045,Product E5,West,23,1736.04,75.48,1
2014-01-19,SKU046,Product E6,South,51,6673.35,130.85,0
2014-01-19,SKU046,Product E6,East,5,654.25,130.85,0
2014-01-19,SKU047,Product E7,North,22,6030.2,274.1,0
2014-01-19,SKU047,Product E7,South,18,4933.8,274.1,0
2014-01-19,SKU047,Product E7,East,27,6600.15,244.45,1
2014-01-19,SKU047,Product E7,West,51,13979.1,274.1,0
2014-01-19,SKU048,Product E8,North,39,8577.27,219.93,0
2014-01-19,SKU049,Product E9,West,25,5142.75,205.71,0
2014-01-20,SKU000,Product A0,North,30,9699.6,323.32,0
2014-01-20,SKU000,Product A0,South,35,11316.2,323.32,0
2014-01-20,SKU000,Product A0,East,35,11316.2,323.32,0
2014-01-20,SKU000,Product A0,West,30,9699.6,323.32,0
2014-01-20,SKU001,Product A1,West,25,8333.5,333.34,1
2014-01-20,SKU002,Product A2,North,9,1074.33,119.37,0
2014-01-20,SKU002,Product A2,South,22,2626.14,119.37,0
